x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,Value,Timestamp
-2.0722358811499184,-2.1517934574608493,-2.126557024683366,-1.9205377066351161,-1.6240638882739447,-1.9034391679293936,-2.260136626097715,-1.5249749675815867,-2.2491132183084783,-2.1797933368812137,-1.9540194130467798,-2.02553844427562,-2.1106880411263607,-1.9498984464749256,-1.011077787656733,-1.7935256149002825,-2.1005140549058794,-2.222677099981726,-2.1831311843658874,-2.024082457946066,110.7329430830947,2365782
10.0,-3.5601494798111846,-2.0669877006029473,-3.4341868113736833,8.022663812612024,-1.656728261147773,-4.199421010061083,-2.003417709857529,-1.8573828561976278,1.7249539805840808,-4.224950516937311,1.138659085539114,0.14299685677478635,6.284864853030495,-6.697677009576943,1.278717103146544,-3.7465358492927354,-6.950027308731308,-8.016031745257667,-2.6002836638116777,192.68524623452728,2399590
-1.9427796283588303,-2.1607817602801385,-1.835006336901845,-2.0316293672933554,-1.9516965948525673,-1.8745369419980147,-1.9868316638869317,-2.183605664058689,-1.842219338888599,-1.916769093140176,-1.7541467180362886,-2.068009851747224,-2.190074427381287,-1.8952608855780255,-2.071362267798749,-1.8537672302098314,-2.0674944449702064,-2.309271428536616,-2.273212931440856,-2.1595739221146495,114.99662403092387,2443707
-2.07412378873073,-2.162781298718693,-2.1923620508067057,-3.3067488910399723,-1.8190652622355934,-1.8715821243849775,-2.0682171234980675,-2.054563846462532,-2.3056630077101,-1.9844036246035284,-1.9071370839169415,-2.2381138802272975,-2.051837758931299,-1.9804935956910956,-2.0769466224503574,-1.6409010553607182,-2.02818659205946,-2.1218962280222553,-1.8331089130601725,-1.873811031910673,116.6793309710724,2486438
-4.381961939409797,0.43784806354009653,-5.350241944200416,4.340177395406927,2.1668766818324485,-5.4654575338053695,-0.8164985039102763,-3.2450282607692778,0.8800655570325429,5.734387786594619,-2.687522990839133,-7.471719061564211,2.3830145336341513,-1.5648973427209114,-7.6493696626279135,3.687904013078711,3.5811490671350192,0.9822213546845866,7.07918180998848,-0.16110418696927553,121.84079660660582,2487209
-2.1550719077503677,-1.9820978141669148,-1.8315580368939326,-2.2719652299759456,-1.9565648925872345,-1.8743617610874512,-2.5836468301271562,-1.8975938630625588,-2.2055350666434865,-2.1626413951796426,-2.1466841654530904,-2.1094365861971553,-2.0313862725684473,-1.912590954330426,-2.225126175226877,-1.7623670535977496,-2.3003214838325476,-2.304426193603563,-2.186080415843315,-2.038785758191719,123.30021009934345,2531785
-0.07774456081224379,5.437606710808895,-8.6649802836701,6.28846773919571,-2.050211462357746,8.158976916751357,-6.6771266287074855,0.004495680164781746,8.023047525830531,-1.6697701443874706,-8.41545915527125,5.917431663858812,-1.0512770638096498,6.943431731844125,6.014868496317543,-2.7835584518215297,0.7323611336696842,-9.758374442601063,3.1707430716362985,1.5149274584043582,226.9294799115829,2532046
-1.9338833682390337,-1.8186657343587065,-2.1175007076561054,-3.31097124979265,-1.7512268326971467,-2.0539883633894087,-2.2343926909718133,-2.163006104039019,-2.2393991944311944,-2.054444300405997,-1.918497187802192,-2.0931836838785234,-2.111232010786904,-1.7582904651873044,-2.1695247285359702,-1.860826159060128,-2.2244672031889188,-1.9819700910288436,-2.1059830129351798,-1.763771160232622,117.6572092530093,2566633
-2.234863205159278,-2.018540220329678,-1.9560091938323616,-2.2553310199269783,-2.0227425069139198,-1.8980799613765527,-1.7646076622358855,-1.8915070647457866,-1.9767557823118997,-2.183862277566362,-2.183175837911006,-2.161668306398159,-2.1442212177796405,-1.91321125562503,-0.8290142083717136,-1.9853424422105181,-2.1619004210354564,-2.0629952812603074,-2.3144303465244978,-2.084620471261718,114.64707941302862,2605489
-2.1779956112705845,-2.1404679408615914,-2.0291674837481812,-2.1320428975642427,-1.946086309836108,-2.0629798744996015,-1.83379592744806,-1.87147395019079,-1.7791272364150448,-2.065255207718625,-1.8741834716567123,-1.3034126887812014,-2.132538289320599,-1.9276487404024234,-2.0337530528608543,-1.7541386997004658,-2.168273010331328,-2.1996261153603065,-2.1617112369138,-2.1390991966449935,111.6385580675081,2658381
5.482651340702462,-6.493474106502281,-6.827254942589931,-6.544784232263517,7.085176819006961,-7.48979022816928,8.012674875970657,-1.6079292178673992,-3.0108078136019687,-0.44601018528006087,0.9791744000494713,-1.163078212143935,-1.4741538911755612,-1.8783784846991498,-7.018366823947875,5.670691659824572,-7.13085714979186,5.805032209446772,0.40150475598501423,-0.9196403530888357,269.5832032682665,2696693
-0.2597671669362782,-7.924459634233809,-6.956183876103912,8.651868493423905,-7.650320696863803,-9.85097392981741,-2.528354402027687,-3.607415360050508,-1.6160958761534499,8.921237366040323,-6.007487607729703,8.948281930256083,-1.1911780456027081,-1.4200935707760571,-5.243443060195508,3.550390842350792,-7.689789527530918,-1.569108557082446,9.085397751716688,-3.6635660542055284,333.31606893081147,2731231
-2.1498830556738997,-1.6987517053783336,-2.026176704765401,-2.2697140975351813,-2.0311850499704693,-2.0303997882108824,-1.9306173088138872,-2.2837573053789604,-2.1935424209072907,-2.245603682113878,-1.8378580007020933,-1.6107407195683958,-1.057754355239636,-2.115607923345438,-2.0454716091440432,-1.888035973730281,-2.323131475347468,-2.2757269796527897,-2.0357475465267907,-2.087288550088302,114.17882269000279,2772133
-0.7758711364443283,0.18937239390525917,-2.774052722393571,1.0061837764342574,-1.2062592995460157,-8.73949662683701,9.124864038034065,-0.9751719592591073,-2.127112479606712,-1.6128452771848583,8.332303656196231,-0.7081385916300817,6.3297988144553194,-1.6702813836947215,-0.9645975924991586,-6.067888172981875,-1.1672924832922273,-2.175526313764136,0.8821483726848722,-0.5052624329971458,146.9207852623998,2811948
-1.9441992741288985,-1.818396039692241,-1.9411826092147333,-2.2464396961805004,-1.920777149003417,-2.0954989236887323,-2.346682338498109,-2.108146224791204,-2.107588323619912,-2.0046499144251193,-1.8059529068291784,-1.208834004363269,-2.1573392304067687,-2.0316827592219697,-2.128303156469846,-1.7132451763224399,-2.1498040230885005,-1.9766595862889322,-1.8370324694562787,-1.6997980628645326,111.07728213221836,2855853
-1.853705163430158,-2.2247609267130732,-1.9931648890901148,-2.1884543517851043,-1.9324147939267196,-2.0464256861539822,-2.042360184507479,-2.0718952264231483,-2.2473583271803816,-1.9651458919208198,-1.87569388064618,-1.8863323278768416,-1.9241601711978031,-1.4913660582703088,-2.2075003344681914,-1.8062866682786787,-2.2417067557150894,-2.2615672304321794,-2.235916894821419,-1.544425643757571,116.02513512623968,2902415
-2.055048475619989,1.0115765152684908,-4.964600047299684,5.435597798777184,6.028069568092434,7.579049823984391,6.611648037448116,-8.873151771427251,-6.8592707727516835,-8.376161261761515,-0.4572257572575982,-2.8018551672203156,-6.404017470812021,-1.3593638373857537,-0.4962099655884895,9.042848388750944,0.22446141327638003,-0.4689149441273486,-2.470748128077517,-0.5081412664621325,211.1842620876334,2941134
-2.0625647139697847,-1.9976731784195216,-1.6759753611460866,-2.2393638426286504,-1.8010352208699425,-2.127242600551015,-2.918227698333581,-2.112244200845616,-2.3188251465501253,-2.1439144588603787,-1.756085364315986,-1.9783177715790536,-2.177440577436475,-1.9625860004676472,-2.0348547173102816,-1.7753857480264283,-2.126109548703888,-1.7521362382613368,-2.2258306035608375,-2.153123524041154,117.50861093858724,2986040
-0.9560837251005552,-3.2497141439617447,5.233020331690044,4.008207174399153,9.810472971528288,6.705025233369874,4.499868407656514,-6.780467913412387,5.502642225964076,-1.238920662442208,-1.801474635674115,9.818249442326966,7.546357694194281,4.007521611051981,1.6085996586387186,4.962212514719509,-7.866087423539814,5.5040258433513785,1.953803442445789,-0.9841104529872631,234.744901085367,3031862
-2.175626767920104,-2.058930959065,-1.9999593094124997,-2.3414011673303854,-1.859974871992593,-2.2195081925528184,-2.1187841218591608,-1.907150937595305,-2.2138278608391104,-1.9082259618944626,-1.8495777458490585,-1.1515740430417556,-2.1064013768579573,-1.9433305676133266,-2.0403342873485304,-1.7777639554226101,-2.279270532619856,-1.9875358881388667,-2.2310126225166496,-1.6991961227918562,114.44544519766836,3075207
9.404382176311323,8.008934219248754,-1.029769838316593,-9.547079544750694,-0.12477892662415613,-0.745988034113898,3.7728808865099914,5.453038464731774,9.986646412335244,-6.992066820680661,-0.3487015331653893,-3.6757691968041257,-6.121737203549396,-1.9908505469055413,-1.515404119593743,0.0701731784847297,-9.339390960426456,5.926354916764772,-6.388409459959933,-6.3460632380885365,358.48078736553833,3118697
-3.4070418788744794,6.498526914810203,-2.788010793717719,-1.215854022115277,6.847030180832576,-9.727265985303372,-2.2804463516818014,-7.234032036676923,0.36386438623132555,-1.5206725362759084,-1.4086113539507537,-4.387492793756374,1.0523314513638748,-8.53931676415846,-8.045696701244774,-0.7147398103521105,-6.0519507534168175,-6.3296809887680165,-6.50859941019902,-1.8294842367285256,274.23434599469056,3157167
-2.2302113076865435,-2.1146408638006076,-2.065117180331569,-2.2237895586202843,-1.9445867903142435,-2.0325746601911776,-2.2553722888156726,-1.682785634184551,-2.0279005946955584,-1.92995451994293,-1.844152900566533,-2.054501938106352,-2.0195098319991986,-1.9223943510901957,-2.2413988188538543,-1.7402143853052294,-2.185011812925957,-2.2149188252446397,-2.224520508770448,-2.5900869501228883,118.82879235127041,3197191
-2.0845099559054248,-2.149203250111801,-1.911102152900654,-2.3098527700955143,-1.9793048113553535,-2.090878820980385,-1.7921974758725188,-1.7029796881544588,-2.1077841125253927,-1.5260690028322714,-2.2812147282446147,-2.222691841880491,-2.2548895299353227,-1.925059947309638,-2.247063612585059,-1.903596574987942,-2.2989812951286437,-2.3110621897073282,-2.0892193983386873,-2.2512951053156107,119.9525463866928,3244409
-2.0387418829972628,-1.9483629367696214,-2.020716207563205,-2.1320956313691877,-1.927092514096124,-2.0738872078801656,-2.0658189386952923,-1.995530537702905,-1.8376084042612604,-1.797008177125937,-1.9293527881366899,-1.964980716746119,-2.111994133225568,-1.7222739629246586,-1.9162812541965017,-1.1378006622131154,-2.2297140788952508,-1.9863225186351472,-2.240845372078704,-2.1027745618381246,109.1026448866711,3279987
-2.193596912758405,-1.8333616017587397,-2.187863014995594,-2.3509349751690087,-1.9996844310504331,-1.8506506730818806,-2.190247286280771,-2.125351301304762,-2.15788796301395,-2.1796024330576675,-1.9473034650547927,-1.8733294743366304,-2.0916793194328154,-1.4572617551672948,-2.2347769043188883,-1.7635162932593538,-2.1928214553504493,-2.233371359523754,-1.844082084435314,-1.9364122897573477,117.25449844654527,3316550
-4.647804641570241,-9.863952047075845,-9.685649576907474,-3.8098423485781687,-6.940789366649447,3.8390107508465725,2.7826494625618725,5.985372064834893,-2.2778721227431697,9.119720839971816,6.912344754860452,-1.0655862911684117,-0.04135205119769658,-4.4024578676652215,5.743317361216221,7.619338710837319,-0.034764705497330795,-8.366026988737602,-3.2901915589996458,-1.1122559645633814,286.1576536115831,3349865
-1.8353542784058199,-1.9172520013751286,-2.201439152654496,-2.177330280385572,-1.9745252398922173,-2.106865243371674,-2.0029471035352455,-2.126337879952394,-2.2023169223161263,-2.137061827852108,-1.8790292083934812,-2.145606307879716,-2.201034836468261,-1.834762218093628,-1.8051201443204459,-0.9160538544396459,-2.1804386822031248,-2.1177145058513545,-2.2802649894956986,-2.1170711001732867,115.17211090070292,3387376
-1.943619043300778,-1.868132969305537,-1.7337720937489218,-2.033700878729883,-0.6830838637251695,-2.0811465040319206,-2.2768234674183034,-2.038782024438458,-2.027801114499076,-1.8285811824370573,-1.9233956142176254,-1.963175486079221,-2.118695970316684,-1.9328124759363021,-1.8631504761303308,-1.8773745815335703,-2.1931982039966122,-1.9645162240041412,-1.9207575728291424,-2.1621595237215185,106.11801737069342,3418272
-1.9543972963147813,-2.3291770093228052,-2.2136463296748925,-2.14850384969826,-1.4945701183171725,-1.9493155072308375,-2.231729779231798,-2.0795206649691096,-2.0214247579580755,-1.8150126901420176,-1.9513949315957753,-1.9403597440011904,-2.176069330049915,-1.8509618152047338,-1.9531116929577568,-0.8987544190588252,-1.9534753856686358,-2.25388853387686,-2.0450978374143904,-2.132249201011822,110.62177754710137,3447414
-2.1299449813244062,-2.0974441870445744,-2.074042556568897,-2.3038898217793125,-2.1290777279931827,-2.0455238769844275,-1.961051302616806,-2.2000387449608825,-1.9764859592912192,-1.9399539773237677,-1.7281942053462664,-1.8373408814312526,-2.1360839331614443,-2.424713098602032,-2.1870272725071693,-1.8190610264914593,-2.1962965114133106,-2.1290032590574253,-3.096146511862365,-2.187511740365142,122.68677546803163,3476181
-2.118039592081727,-2.160223265096649,-1.8663195542977107,-1.8276022326385615,-2.0509110618009387,-1.7408881952897897,-2.0354774823533908,-2.1968599302831118,-2.1165595668981076,-2.154803610113399,-1.862203268253964,-2.194284095333615,-2.16840432605564,-3.1059155709756228,-2.215505293828193,-1.740413553045384,-2.13851871778168,-2.307395224117622,-2.0948489632169425,-2.095623321809814,121.01048670154543,3510558
-2.0077311040847903,-1.9887242930568725,-2.1748009500769867,-2.2571780962647576,-2.034352574636902,-1.8721348012312653,-2.306015392893351,-2.127333598638718,-2.116733389232585,-2.0399553520295965,-1.9552302099029628,-1.9113374344926068,-2.165713427600407,-1.7403079833118156,-1.989934316709844,-1.8849571991128564,-2.221177958054116,-2.994273725006832,-2.039537162651781,-2.054936868609131,120.71486839558364,3542229
-2.092815507915203,-1.9143494636307903,-1.9696397437453435,-2.0765363156975263,-1.9621620751752271,-2.080578425617685,-2.230594943849324,-1.8459067791092476,-1.9754700296525858,-2.2912406879216825,-1.8879920031835187,-1.855838553989912,-1.7838165594013764,-2.019983140502074,-1.7923334981863004,-1.821563548381659,-2.9083171146399334,-2.1734699364472503,-2.2720304992694205,-2.101343971011559,116.32385000746402,3572992
-2.182227191678589,-1.9625849187016673,-2.047802086658413,-2.1830425062820877,-2.0049550011448005,-2.109973957108303,-2.283812366430422,-1.836800747064423,-1.7709884070569513,-1.8617030283985798,-1.9388477179086312,-2.0250240919163973,-2.169984863649687,-1.7704767687492655,-2.0638246327211354,-1.5739796038860505,-2.0999947430812016,-2.2151126348758874,-3.341239916701379,-2.1540699571405177,114.76032631303902,3600331
-0.5877210139353455,-1.818396039692241,-0.6396138187254294,-2.2464396961805004,-1.0502824193442315,-2.0954989236887323,-2.346682338498109,1.7790308434951019,-0.9889692288819845,-0.885545893273509,-1.8059529068291784,-1.208834004363269,-2.1573392304067687,-2.0316827592219697,-2.128303156469846,-1.7132451763224399,-2.1498040230885005,-1.9766595862889322,-1.8370324694562787,-1.6997980628645326,79.47906504932668,3624069
