x0,x1,x2,x3,x4,Value,Timestamp
15.449988634516203,29.33812624438763,1.636855241362042,-22.663075572188625,20.19868742792557,21.73326661642834,645510
-31.80363614603397,-31.99328630193951,-31.929779874251338,-32.01147291662281,-31.962159397339054,20.36676279530112,653478
-31.960789601217027,-31.99328630193951,-31.965798422120223,-32.01147291662281,-31.807492808080596,20.323077254486517,661143
-31.969067389714453,-32.014748158612086,-32.305574424498595,-32.00026410432386,-31.954219178394045,20.63354415679393,667426
-31.999988540938958,-32.173699448070565,-31.98870087777028,-32.01031980213469,-31.942588425979856,20.278026012864498,675173
-31.996289419313428,-31.87073429993645,-31.991418871299174,-32.02694454235883,-32.02665373111898,20.146421551633672,682620
-31.612015113025784,-32.26811132589098,-31.958435000057886,-32.024036885031975,-32.00544195226608,21.16954194174923,693612
-31.972770372895877,-32.19930487427458,-31.969404608174553,-32.031544601017906,-32.4684645712876,21.108102924947097,702390
-31.972805531373933,-31.988923172443332,-31.94005969769567,-32.01350326871014,-32.06426848711295,20.058185595735786,710988
-31.98621428480155,-32.06174034198051,-31.909822367724175,-32.16014009645048,-32.29087453824407,20.846355610334303,718554
-31.959776711789367,-31.99328630193951,-31.965798422120223,-32.01147291662281,-31.969411720195783,20.007997746273293,725352
-31.96277636072704,-31.883083032041277,-32.012069581511874,-32.11055739076354,-32.000006807389106,20.235093974673454,733396
-31.996002291543505,-32.12039659856927,-31.893954948159298,-32.0178967097975,-31.981303453691016,20.22553420228503,739824
-31.633707202172474,-32.07967359925303,-31.737755658997905,-32.040605219411496,-31.79771724523484,21.362016922196986,747254
-31.960789601217027,-31.99328630193951,-31.965798422120223,-31.962777412194527,-31.969411720195783,20.020249321308544,754591
-31.959776711789367,-31.826061049717413,-31.965798422120223,-32.01147291662281,-31.969411720195783,20.28142753449214,762643
-32.036164849418114,-31.99456039607512,-31.966765867549185,-31.943742330023305,-32.13234823489335,20.193920610596592,770520
-31.988822623316057,-31.99328630193951,-31.965798422120223,-31.916450491457635,-31.969411720195783,20.06236197682628,777837
-32.055897147314006,-32.07941143867253,-31.92342194024493,-31.935646471873643,-31.971106276119507,20.172487683241386,784289
-31.959776711789367,-31.99328630193951,-31.965798422120223,-31.874711443125356,-31.969411720195783,20.159457171328935,791264
-31.967325693170732,-31.919118358454554,-31.992304331033562,-31.75420537306987,-31.969772803665222,20.52047463799422,798614
-31.974377598291728,-32.10820638165916,-31.9904513993682,-31.876740240138307,-32.23519827060075,20.642916159334128,805325
-31.99873416680561,-32.12725092081507,-32.1364469028629,-31.944386394265965,-31.999913950711296,20.32639661525279,812452
