x0,x1,Value
0.1392271039803421,0.28640505401395755,0.10141204144749093
0.14239936944678644,0.27090914282191214,0.09366934408334557
0.13939265749999707,0.2740344582872396,0.09452519729369235
-0.33840092630511354,0.374848197904754,0.2550263583966005
-0.36971158128829984,0.3732353667384185,0.2759912923230569
0.14189983692156716,0.24845404483795253,0.08186497611470668
0.11807930404778177,0.2302717892341537,0.066967818961507
0.11402606022723272,0.21974917168466757,0.061291640867042
0.11236025885373135,0.22026450443940604,0.061141279685614634
0.1250123473967779,0.20150743612081812,0.05623333381363828
0.055834803117884135,0.24164699158221037,0.06151079377994573
0.11232395699976072,0.19919465587198504,0.05229518224404264
0.137547485493954,0.18943155171734283,0.05480362355174982
0.12275298656288625,0.17120336808409808,0.044378888953447305
0.17508615895469326,0.3000705578879632,0.12069750276870159
0.02129374944636453,0.020223914126026976,0.0008624304680614633
0.13236018029783558,0.16185977214577685,0.04371780316755834
0.12502811485073728,0.18160246114618905,0.04861148339748225
0.0225833056601612,-0.03024287042939733,0.0014246369063495843
