x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,Value,Timestamp
-2.028299674227563,-1.866636237723921,-2.2560104917257813,-1.7835850310807417,-2.041746203766472,-2.1397034466425655,-2.2682896226529046,-1.8023969861059017,-3.3182996569420116,-1.9285604670351157,-2.313264999337391,-2.3361226118759144,-1.560845484996614,-2.218237948991637,-2.138510356747291,-2.0827184712005327,-2.5396063297212996,-2.0723235973111023,-2.541090362488035,-1.9402901107528394,123.44286889311653,2472498
-2.0825283643131183,-1.940038424052922,-2.1571485887044144,-1.6270978946907368,-2.02132444288373,-1.9850146986527317,-2.2312476139076063,-1.9426107312021939,-2.0440337174325616,-1.9670562819448951,-2.2143306901600024,-1.9524496908668816,-1.8016406144471002,-2.1997874800787374,-2.144831265378328,-1.9903150235598837,-0.7492153945330955,-2.0833489437732755,-2.112129801103023,-1.9729257850873143,111.18210248827158,2511464
-1.6609510610039138,-1.986525364226653,-2.0935146032955174,-1.8003091694477913,-1.960731421510669,-1.8890567508547973,-2.1927358888998842,-2.185050453843374,-2.094173295872955,-2.152319885970899,-1.753942319326967,-2.1579855776500683,-1.949248751691404,-2.1871507113294584,-2.3250797567727313,-2.0330605969229083,-2.1831283845440765,-1.8638379872151738,-2.1475390028357193,-2.1537511528872297,117.47871653574393,2556845
-2.0183453763698473,-1.748172740164696,-2.264440417722726,-1.9962068781344477,-2.0121516398868886,-2.170768013544786,-2.1650904182750965,-2.0948419562586693,-1.9529141610629424,-2.0520385613721466,-2.196011491092732,-2.109457786371987,-1.6584879139858213,-2.7866545484426064,-2.075997310954678,-1.7059731148261665,-1.9311273082560039,-1.9837618080895432,-2.300799905435107,-2.385600202361929,118.79988271308461,2602857
6.981420019091615,6.645200933330585,-8.87149970677454,-0.9135280682866327,2.8478926945836047,-3.383395088777715,2.761130928657199,-1.1880059438723816,-7.415413854465562,-2.285494187390685,-2.0178130580602165,-0.9116810420880626,-6.631717672521988,-0.8754143813341457,-7.644249809869376,0.7758043880426833,-9.060719042858855,2.147702610019575,5.557611915774194,-1.8773132713944527,185.02402990205874,2636429
-2.071540679826896,-1.9561638729724509,-2.214168940138469,-1.9761636070207764,-1.9829653642004117,-2.0825363515948663,-2.181264144398095,-1.9736132566175257,-1.9951396747255643,-2.0982827659576095,-2.1862232436324147,-1.9411235881660005,-2.1636230575839255,-1.4036057775889335,-2.245426626935405,-2.145206207718249,-1.790481835236723,-1.8421376713341218,-2.243719107250058,-2.1158167137069417,116.65961602683763,2684148
-2.09181337181969,-1.9366982982086933,-2.0212042428056822,-1.885816087479398,-1.8619155276450956,-2.2431545506075814,-2.1158759199155845,-1.858243902724304,-1.839058779540979,-2.118320694531851,-1.7863813110216782,-2.1423211860527056,-1.8009886671151207,-2.2400408088158468,-2.224983075831942,-1.8409559899005696,-1.9235044255658647,-1.1224447274369016,-1.841604745094769,-2.1374294978698423,107.86142435483812,2726645
-2.0332939352831243,-1.93437759279454,-2.090255517768565,-1.9134112288808236,-1.9639030065718195,-2.1666602106821022,-2.0598612402744565,-1.843833840768255,-1.7881941983452911,-2.033142633657457,-1.9877412040556468,-2.0349495036215224,-1.8676032745877649,-1.2643856986132,-2.102575216316909,-1.8862020341092194,-1.7974529467941167,-2.0132256652336546,-2.29110122992793,-2.078580759681333,108.83285850374654,2767400
-2.0165574597446394,-2.0139723882916085,-2.1457789312674613,-1.9307012986550127,-2.2156388779320557,-2.0579794947909726,-1.7463409634473308,-1.7585336614961342,-1.8391773657557344,-1.9508535229023767,-2.1321793773177653,-1.9500770141982873,-1.9712555226478594,-1.209657166934769,-1.840797853521492,-1.8527643095553474,-2.1102365144142734,-2.0608509704472135,-2.202778322062542,-2.063292174003011,108.53117392818483,2813537
-2.152915876705116,-1.9639325960424863,-2.1062821053578094,-1.5498449121777917,-2.317169385569558,-1.9973307215443974,-2.060149411031825,-1.689754643459258,-1.80289154067116,-1.9780228017071266,-2.0409478339739353,-2.224365250021436,-1.979222972987838,-2.161453254660227,-1.9190299957051433,-1.7610359380607408,-2.0688122643457807,-2.061638823561698,-2.352666782682844,-2.1260587077389417,114.5237416003341,2853308
-0.38467237040184443,9.684779452851672,8.697458412693223,-7.764211068422825,6.347911045528626,-1.3518275582208812,6.131101571009662,-8.09429069754695,9.371475237506793,-1.2076039759846946,-4.530924073156867,-7.443497169690665,-8.991314292810253,7.987171276885391,-9.602743860966118,-7.176108288962255,4.975855940237626,9.868070813659319,-6.0211488275481075,4.67487044809098,408.0999160911744,2853741
-2.054539868544161,-1.980813473755724,-2.1625428031784253,-1.8584507902577023,-2.1396803978958574,-1.5315803378987223,-2.1442890721784478,-2.1155633991111813,-2.2303150617306944,-2.169495579772178,-2.1292343989941287,-1.9625518188249842,-1.9603505322385555,-2.042377923892819,-2.413277406791896,-2.123881618263961,-1.974581383930273,-2.095137422100941,-2.2321889342378354,-2.176473779915134,121.13051020978646,2896365
-1.9968095493185043,-1.9830375925505752,-2.274226858194575,-2.0405859403129796,-2.0899656663967225,-2.172281536452643,-2.1751639526745583,-2.087250369063571,-2.1191139151014835,-2.2233733070900543,-3.1552249331099054,-2.2259632992609344,-2.0631505017265237,-2.170851568506454,-1.8462327285252036,-2.230813090564566,-2.1354059913595758,-2.143181919723352,-2.051332760588288,-2.239239494424559,126.99332555029733,2945456
-0.29835158494033465,6.803594025124088,0.6578235286266381,-1.5418794199407841,-9.66751745717381,1.554318789774598,-8.705144836744479,-9.804954617513832,1.2912197848984341,0.13825808286557972,6.691792633613819,-7.667680017649505,-6.587496681763782,8.906562452533706,-9.925942061746376,-1.9867683703215544,-4.218062863764855,-1.2269380767124076,-0.908985169570542,1.831524605743093,342.7790924749305,2989050
8.444875568373334,0.7742991048896251,-4.103299237835571,8.67930225568496,-4.961459664508193,-1.9901090779575643,6.129423016804058,-7.614794282151839,-0.375369560152075,-6.759254246071231,-7.397563287185106,-1.8626321380467008,-1.9821216838952385,-1.2420839502403176,1.933137693013471,0.45187672495956477,-4.640787692052768,3.852919004558226,-4.569818392873952,1.2204068366826544,161.68467776156177,3023780
-2.071445604771574,-1.8975083773848154,-0.7660693188829875,-1.859324137317934,-1.8779332433337306,-2.257460337888648,-2.071034058481774,-2.0038670775251024,-1.996426864112813,-1.990880125033632,-1.8923519802564508,-2.2243438730022165,-1.8959022037898459,-2.1459715005470414,-2.1952198606293583,-2.0111050212772827,-1.9979762023088057,-2.1053884418713746,-2.1799888746382763,-1.9151758965700196,112.17661661775064,3066722
6.10452363004655,5.315058227251804,-7.090373270951691,-0.26790533579982423,-2.2463777003673266,-2.680795119676799,-3.7705653544710227,-8.826307219030548,6.176933688223581,-1.1881453063241292,-6.906019856838937,-2.191562931504061,-2.8417824246896286,8.594443632141676,7.855705621555895,6.66837211984128,-1.4385072781087658,-0.8097500786054894,0.2775574707861743,4.98732151808974,201.1010888228592,3106167
4.5899673422640355,-3.9404627536779895,8.122806268736728,-5.897221906316023,5.753526084148783,-5.09669573023645,-7.40043539144924,2.1019578078572643,-4.269232243914024,-8.222283480902098,9.037525727710495,-2.806492726603567,4.053263314183145,8.896110452498572,8.753754796376747,4.082197886468329,-3.497769679578278,-9.013360400501549,3.126595508328993,-5.654325390228711,231.45650515525264,3106453
-2.1578389044950192,-2.013210295449257,-2.018136547614803,-1.8048958473448504,-2.243182580531421,-2.215616751211819,-2.089751218141044,-2.129368978499712,-1.7920636206785794,-2.1922445219023543,-2.0486313846918875,-1.8441599206562636,-2.6335667943748944,-2.1595431780262118,-2.1378331675646294,-2.1925258414456894,-2.111932347191166,-2.0647505430935733,-2.1913249930597773,-1.9820218810760843,124.19252552844578,3147763
-1.9834750959474352,-1.7831353668257854,-1.964854119648212,-1.8831123633616809,-1.9578655294064546,-2.0673170519852793,-2.215609573956292,-2.076062808352924,-1.715262650333564,-2.012645412381703,-2.1696544139109726,-1.9805829407583868,-2.669343407281083,-2.0928074693694443,-2.2544030805722928,-2.0751733492519158,-1.8762479307528521,-1.934637533144988,-1.9549546282414905,-1.9102882963768213,116.38512480048526,3183097
-1.9876161641455714,-1.9045258673581849,-1.940865616118832,-1.9621817322127817,-2.101090419269207,-2.7141541565624134,-2.1942920745844225,-2.057829502064065,-1.9483047535772293,-2.232189443404433,-2.1431803074276177,-1.9642303375324701,-1.8618385589304296,-1.998014005560321,-2.24130732938988,-1.7399253671296315,-2.0277269978244954,-2.058912773925597,-2.0410163462118778,-2.1071805670911026,118.8986858188251,3223449
-2.0677699101653033,-1.884474527659032,-2.004863748071225,-1.9283194709011635,-1.9644793648761762,-2.141195035652255,-2.1280989504934498,-1.9238380802874886,-1.881419546130168,-2.167531531843439,-1.8313870620822272,-2.245932550808548,-2.793949474144071,-2.1279428529996074,-2.213145319986822,-1.9790381040423686,-1.9233616902266455,-1.8667712999203339,-2.285164488534016,-2.299083153285224,119.60346375119144,3268146
0.8734259043700181,-9.712268284382857,-1.5848389714756212,-1.0586339366931306,-0.6663872998615865,-9.673753376724889,4.870684895296664,3.467334150370668,6.190401058683534,2.6877565555000142,-2.1119763663462896,-7.076973002515334,7.068991627700669,-1.2120438131103022,-9.80666098361773,5.883230606629006,0.672944705498546,-1.6712675751016342,-4.890069215223064,1.682245326358366,304.07118941720375,3306072
3.528120931925219,-0.43642590641256795,3.8298366611864605,-1.404585222261037,9.100418978901722,4.634617622481851,6.290278556170247,9.269658722233753,-2.0087264232513844,-6.9470172801126155,-9.02582387586456,8.344796115231631,-6.317807015690507,-9.759813233757544,-9.740336280106721,-7.96640272073305,9.825912480072645,0.7646530050060392,4.293961468623852,3.3405096000703853,414.6546830624528,3306862
-3.682686014598957,2.9680112648012944,5.445147333697065,-1.1592255862119263,-0.09904288199912337,4.613328104999116,2.749956626444961,-1.3659298145144376,-2.311809975989286,0.45344666550142954,4.059848640596746,-0.19923833820809556,-0.9807110111929376,-5.381182927428041,-8.652182947417831,7.851902098538925,9.48689565853947,3.2073646015911432,-7.695124813397597,-7.008338093516082,135.20372108171279,3342851
-2.0165574597446394,-2.0139723882916085,-1.545069264009678,-1.9307012986550127,-2.2156388779320557,-2.0579794947909726,-1.7463409634473308,-1.7585336614961342,-1.8391773657557344,-1.9508535229023767,-2.1321793773177653,-1.9500770141982873,-1.9712555226478594,-1.209657166934769,-1.840797853521492,-1.8527643095553474,-2.1102365144142734,-2.0608509704472135,-2.202778322062542,-2.063292174003011,105.05679579874757,3380547
-1.045617962054438,-1.1302548126013399,-0.4291064643618565,2.950521592424156,3.62888606076684,7.7404419650238445,0.6918875459925093,-1.2637708081412118,-1.9402326033378419,-1.4334282804526541,-3.7506161287094617,-4.705387438613023,-6.309415912978802,-6.379476399837735,-8.977368480117843,-8.866459898643223,-2.6600342886859547,1.0922633488804827,-2.4235618117834896,-8.56407970034401,166.18490922076268,3417702
-1.8429623450549464,-1.5188938891755566,1.023666058310484,-1.4217834078262612,-6.52842027287134,-1.6583477080163878,-9.377956289175366,-1.4488513372426368,-1.1701206635905308,-4.625644053135343,2.9413566156784015,-8.449378025733283,-8.72690979013472,-0.9863065189876163,-1.86575692864092,9.074796305036013,6.823919609915322,-1.5114955303828435,9.933406303386263,-0.4973231364383697,236.34924759074104,3447849
-1.931386183185978,-1.970985684847534,-1.9536175227943726,-1.9174670890042091,-1.6953053600997912,-2.1809781641123305,-2.2414353673854475,-1.4300153648176774,-1.7903929121458972,-2.8455601846980354,-2.1751292557805137,-2.028882104526472,-1.693379761268968,-2.1448130533499548,-2.1451345403033715,-2.0721084776669985,-2.017899453080001,-2.040156310121044,-2.161192083647393,-2.064233823967188,114.09987502204054,3478620
-1.1953966751452576,-5.614129445031978,5.520959141813936,-1.0234644649353495,8.642943786571898,-6.935418078445963,-2.48351546925101,7.774576770601755,0.7401276333319728,3.872578406197345,7.233382369858493,-9.61136796740056,-2.2999365242252887,-8.948301246487368,2.3669767777663075,8.347355168120544,2.0570530223073273,8.911767820004954,-4.22343498304666,-8.037164774115332,254.4291557770995,3478895
9.661705314411105,7.34510119753152,-2.826106455799893,-0.9019152288919212,-3.338994936683065,6.401440303816173,6.798381411218543,-3.8652928207948145,8.72170667581463,6.852091094010433,9.090957780432731,2.356409098686015,8.284494695753573,-8.67411400275915,0.036029935598495655,0.9225886862933574,-5.402842576484853,9.560923714236658,-2.0701948098770497,-2.586984323065429,267.25616856489034,3479234
-2.1176205975585427,-1.9224483350353114,-1.9784857684825785,-1.7978569145564833,-2.1859504172255892,-2.1386784357674293,-2.1864453869617293,-1.9832879707353812,-2.0021547482510327,-1.966066200981908,-2.141335637958208,-1.9126778182707405,-1.886390254904608,-2.195616931804599,-1.5294239743852192,-2.0237556325031436,-1.9076653894649631,-2.0553381662103303,-2.214921507047272,-1.9871617297101345,114.62509894820639,3504098
-2.0063166007170645,-1.946381314783542,-2.2275266428927423,-2.0216453363667783,-2.1931193244013265,-2.909459789102666,-2.1129922277263042,-1.9779064638985755,-1.8145487813793917,-2.2026580794116764,-2.241943955175608,-2.2050177302872367,-1.971725556119094,-1.9360313609052435,-2.0368598556293875,-2.1564565544097754,-2.0409407997219295,-1.978774591922237,-1.814249580453195,-2.2567136030066015,121.38668597927965,3531862
-2.0367670418885786,-1.968538317278858,-2.1847896732126895,-1.9851237993784654,-2.1489407749034997,-2.099398952805047,-2.4284212372170275,-1.9880391178785075,-1.7322464018749884,-2.0895444502468052,-2.2018960568306536,-2.1793120821535847,-1.90415041791341,-2.15951035131934,-2.189327124719691,-1.9890499926095337,-2.2284324414840064,-1.684980406945913,-2.0588485349718284,-2.1150132824759913,120.65635825901367,3562667
-1.3884865200939558,-2.103546542660136,-1.9964795899849825,-2.063521738520787,-1.8875041450173866,-2.022586368425908,-2.1212731907799967,-1.9265094526395654,-1.92534369684873,-2.04763146816896,-1.9688259406114352,-1.9684420870554948,-2.115027414993601,-1.9626029190749452,-2.082067339626811,-2.0479705135303994,-2.0848752739885263,-2.0061010033653837,-1.8787532138894818,-2.1003311187769107,112.41436401255221,3590643
-1.8116423165872586,-2.111741177869825,-2.0646597087674903,-1.8725712977633986,-1.8956923465600222,-1.973974707885958,-2.3098377828220573,-2.168828585562613,-1.864744308196304,-2.2126035246986735,-2.2114988180487662,-2.209950689243536,-2.108315776827519,-2.2409739941989306,-1.6654394136070931,-2.136280962125376,-2.0987325169738575,-1.5655092462441047,-1.8711220450095762,-2.1577828309425975,115.98706362041173,3623102
-1.8632276266953234,-2.090885225141392,-8.825639905976232,-0.5613188242542293,2.829436870641505,-1.8854103579630461,-1.328932432127342,9.807950336085224,0.8478764121074978,-1.1286430597798223,4.609778528587597,0.6839774625585466,-9.378009223593953,-8.997417726709838,-5.481917371127601,5.207150206445402,0.41349164891510526,2.831177600534655,-5.586607160097552,3.4646672688267266,221.40276003586823,3654424
