,Good,Poor,Poor_Good,Weak
66,0.015391438551476145,19.414596662390124,0.049596657035476846,16.46048198107075
67,0.015391438551476145,19.414596662390124,0.049596657035476846,16.46048198107075
68,0.015391438551476145,19.414596662390124,0.049596657035476846,16.46048198107075
69,0.015391438551476145,19.414596662390124,0.049596657035476846,16.46048198107075
70,0.015391438551476145,19.414596662390124,0.049596657035476846,16.46048198107075
71,0.015391438551476145,19.414596662390124,0.049596657035476846,16.46048198107075
72,0.015391438551476145,19.414596662390124,0.049596657035476846,14.76409051470996
73,0.015391438551476145,19.414596662390124,0.049596657035476846,14.304957133982567
74,0.015391438551476145,19.414596662390124,0.049596657035476846,14.304957133982567
75,0.015391438551476145,19.414596662390124,0.049596657035476846,14.304957133982567
76,0.015391438551476145,19.414596662390124,0.049596657035476846,14.304957133982567
77,0.015391438551476145,19.414596662390124,0.029210475891418643,14.304957133982567
78,0.015391438551476145,19.414596662390124,0.029210475891418643,14.304957133982567
79,0.015391438551476145,19.414596662390124,0.029210475891418643,14.304957133982567
80,0.015391438551476145,19.414596662390124,0.029210475891418643,14.304957133982567
81,0.015391438551476145,19.414596662390124,0.029210475891418643,14.304957133982567
82,0.015391438551476145,19.414596662390124,0.029210475891418643,14.304957133982567
83,0.015391438551476145,19.414596662390124,0.029210475891418643,14.304957133982567
84,0.015391438551476145,19.414596662390124,0.029210475891418643,14.304957133982567
85,0.015391438551476145,19.414596662390124,0.029210475891418643,14.304957133982567
86,0.015391438551476145,19.414596662390124,0.029210475891418643,14.304957133982567
87,0.015391438551476145,19.414596662390124,0.029210475891418643,14.304957133982567
88,0.015391438551476145,19.414596662390124,0.029210475891418643,14.304957133982567
89,0.015391438551476145,19.414596662390124,0.029210475891418643,14.304957133982567
90,0.015391438551476145,19.414596662390124,0.029210475891418643,14.304957133982567
91,0.015391438551476145,19.414596662390124,0.029210475891418643,14.304957133982567
92,0.015391438551476145,19.414596662390124,0.029210475891418643,14.304957133982567
93,0.015391438551476145,19.414596662390124,0.029210475891418643,14.304957133982567
94,0.015391438551476145,19.414596662390124,0.029210475891418643,14.304957133982567
95,0.015391438551476145,19.414596662390124,0.029210475891418643,14.304957133982567
96,0.015391438551476145,19.414596662390124,0.029210475891418643,14.304957133982567
97,0.015391438551476145,19.414596662390124,0.029210475891418643,14.304957133982567
98,0.015391438551476145,19.414596662390124,0.029210475891418643,14.304957133982567
99,0.015391438551476145,19.414596662390124,0.029210475891418643,14.304957133982567
100,0.015391438551476145,19.414596662390124,0.029210475891418643,14.304957133982567
101,0.015391438551476145,19.414596662390124,0.029210475891418643,14.304957133982567
102,0.015391438551476145,19.414596662390124,0.029210475891418643,14.304957133982567
103,0.015391438551476145,19.414596662390124,0.029210475891418643,14.304957133982567
104,0.015391438551476145,19.414596662390124,0.029210475891418643,14.304957133982567
